experiment,condition,condition_value,model,metric,mean,std,sem,median,iqr,n,ci_low,ci_high
ablation,ablation,full,neural_rep,pehe,0.4453083599716259,0.040909820661939086,0.007469077200011655,0.43828511877618903,0.06622274642622339,30,0.4312790772477579,0.4596863640070747
ablation,ablation,full,neural_rep,abs_ate_error,0.08170056700294777,0.06051424815287144,0.011048339587931007,0.06632264807068022,0.0861192331942483,30,0.061206702094564754,0.10359746319597715
ablation,ablation,full,neural_rep,policy_regret,0.009304424049416005,0.004422639309284199,0.0008074597711346742,0.008273077363175618,0.0027880716752510804,30,0.00800728935628805,0.011073965527494239
ablation,ablation,full,neural_rep,policy_value,1.0128343944488711,0.0765946589676916,0.013984207500340018,1.0089483839771654,0.07947274218647915,30,0.9859754557135033,1.040538821733839
ablation,ablation,no_representation,neural_rep,pehe,0.5175497081906122,0.026085116358765113,0.004762468881614225,0.5157085000471424,0.03498974301297719,30,0.5084249007536634,0.5268949571852388
ablation,ablation,no_representation,neural_rep,abs_ate_error,0.05362607173247267,0.03650464273914822,0.006664805427299552,0.046178143252674886,0.05538330529968538,30,0.040999024504529795,0.06652261527800565
ablation,ablation,no_representation,neural_rep,policy_regret,0.030063287179210106,0.007860732840006204,0.0014351668983310154,0.031614629954781426,0.011648109875096513,30,0.02726432028232772,0.032845312411375144
ablation,ablation,no_representation,neural_rep,policy_value,0.9920755313190769,0.07738527751348087,0.014128554037643588,0.9954669686266415,0.06493715744173667,30,0.9648270900509073,1.0198995606292922
ablation,ablation,no_treatment_heads,neural_rep,pehe,0.5851771099759474,0.03126990254040849,0.00570907699745661,0.579568299241934,0.03584874577011443,30,0.5743016679703808,0.5959858526834709
ablation,ablation,no_treatment_heads,neural_rep,abs_ate_error,0.12447064117472044,0.05884324141573501,0.01074325689337343,0.12899899683662236,0.06236555870377919,30,0.10415716360333575,0.14554593703969526
ablation,ablation,no_treatment_heads,neural_rep,policy_regret,0.007891872371271294,0.0011553658861204695,0.00021093998600004202,0.0077553466337237364,0.0015077670114960195,30,0.007497136167946248,0.00831874916310488
ablation,ablation,no_treatment_heads,neural_rep,policy_value,1.0142469461270156,0.07605712507242593,0.01388606768705314,1.008060145075817,0.0714916707193658,30,0.9876236319652314,1.0416432970052034
ablation,ablation,no_regularization,neural_rep,pehe,0.45071945969851773,0.029519288767168174,0.0053894601130956244,0.44869526465291737,0.03620369157071185,30,0.4403048289017558,0.4610089127784986
ablation,ablation,no_regularization,neural_rep,abs_ate_error,0.09727259841061997,0.054408807014466945,0.009933643642922952,0.08742503833147991,0.08162052588490057,30,0.07870956941865392,0.11718003306980355
ablation,ablation,no_regularization,neural_rep,policy_regret,0.010337995281127377,0.005856306074115775,0.001069210313482577,0.008716511663542592,0.004252286012850326,30,0.008502492126193568,0.012633272714643052
ablation,ablation,no_regularization,neural_rep,policy_value,1.0118008232171598,0.0777141641521781,0.014188600247935763,1.008283844560001,0.0729816693233627,30,0.9845813134741259,1.0398259553880564
