experiment,condition,condition_value,model,metric,mean,std,sem,median,iqr,n,ci_low,ci_high
sample_size,train_fraction,0.25,s_learner,pehe,0.5484114588509882,0.053325399561141046,0.009735841409204346,0.5493657254919071,0.04891921028353352,30,0.5298334300492263,0.5670744477810402
sample_size,train_fraction,0.25,s_learner,abs_ate_error,0.3504550334313714,0.060414056981495295,0.011030047266389146,0.3637092110189655,0.07005447614699178,30,0.3294321595511791,0.3716712621692843
sample_size,train_fraction,0.25,s_learner,policy_regret,0.00654908617545581,0.0029427831002291527,0.0005372762286134977,0.005502495042237432,0.003865888549164642,30,0.005581281647696719,0.007624528356907636
sample_size,train_fraction,0.25,s_learner,policy_value,0.995161147352349,0.04713683038339792,0.008605968430093976,0.9918121653838017,0.05921700934146146,30,0.9786785595661128,1.0116680051564175
sample_size,train_fraction,0.25,t_learner,pehe,0.9067789475066939,0.025755303358242918,0.004702253541566068,0.906066153644903,0.035318132197617924,30,0.8978004938045708,0.9156788341161408
sample_size,train_fraction,0.25,t_learner,abs_ate_error,0.10971448272116094,0.0697766929959411,0.012739422913996556,0.11154694704056473,0.10651580164918295,30,0.08575964443139338,0.13395396602300355
sample_size,train_fraction,0.25,t_learner,policy_regret,0.11770163232927529,0.01648617185419702,0.003009949403816826,0.1131715188875066,0.022594469635349473,30,0.11222679161470657,0.12372443838315746
sample_size,train_fraction,0.25,t_learner,policy_value,0.8840086011985295,0.04944212281309151,0.009026855318557,0.8793517151136383,0.06901261792107449,30,0.8666403700701177,0.9013012918178933
sample_size,train_fraction,0.25,x_learner,pehe,0.4980691047735453,0.031124766482868462,0.00568257889991593,0.49342076587192407,0.03546751187119246,30,0.4872272203868006,0.5089409316075165
sample_size,train_fraction,0.25,x_learner,abs_ate_error,0.060914672124821115,0.04777631451367668,0.008722721724534059,0.047348646851346765,0.07546620268625157,30,0.04494521901403745,0.0779159047887701
sample_size,train_fraction,0.25,x_learner,policy_regret,0.024585679292781337,0.007242177067578705,0.0013222345817864908,0.02384112158053625,0.01011667374586775,30,0.022054162646023695,0.02719002002149512
sample_size,train_fraction,0.25,x_learner,policy_value,0.9771245542350236,0.04851157749261057,0.008856961764287572,0.9717799580391446,0.06905729619690892,30,0.9601883320481317,0.9941414211469786
sample_size,train_fraction,0.25,neural_rep,pehe,0.5039878748217193,0.043888330702854715,0.008012876245733363,0.4967856149817072,0.054394847969416016,30,0.4894844945330427,0.5199809430958766
sample_size,train_fraction,0.25,neural_rep,abs_ate_error,0.10246401996841496,0.07746900430811088,0.01414384038900574,0.08208338604411197,0.08423563167266326,30,0.07671215852069814,0.13116728350991597
sample_size,train_fraction,0.25,neural_rep,policy_regret,0.011611011799240845,0.00623269731971489,0.0011379296387032777,0.010073041562065788,0.004006390312318531,30,0.009641812945450046,0.013962430413032504
